facility_id,facility_name,client_id,client_name,region,tank_type,tank_seq,capacity_gallons,install_date,substance,component_code,component_desc,construction_desc,construction_comment,construction_detail,permit_status,tank_status,tank_age_years,install_year,is_single_wall,is_double_wall,is_fiberglass,wall_type,status_desc,is_underground
03-24734,CHUCKS STOP,191023,CHARLES J PETERS III,4600,UST,004,2000,1982-06-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,43.58110882956879,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-26879,ARMSTRONG CNTY MAINT BLDG 1010,189304,PA DOT MAINT & OPR BUR,4600,UST,001,550,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-26879,ARMSTRONG CNTY MAINT BLDG 1010,189304,PA DOT MAINT & OPR BUR,4600,UST,003,8000,1976-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,49.497604380561256,1976,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-26879,ARMSTRONG CNTY MAINT BLDG 1010,189304,PA DOT MAINT & OPR BUR,4600,UST,004,8000,1977-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,48.498288843258045,1977,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-80205,DAVID MINE,644,CANTERBURY COAL CO,4600,UST,003,1000,1979-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,46.49965776865161,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-80205,DAVID MINE,644,CANTERBURY COAL CO,4600,UST,002,2000,1967-05-01,New Motor Oil,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,58.666666666666664,1967,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-80205,DAVID MINE,644,CANTERBURY COAL CO,4600,UST,004,4000,1979-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,46.49965776865161,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-80205,DAVID MINE,644,CANTERBURY COAL CO,4600,UST,001,6000,1967-05-01,New Motor Oil,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,58.666666666666664,1967,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-80659,SHEAS GROCERY,191098,ALLEN J SHEA,4600,UST,003,2000,1983-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.49965776865161,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
03-81480,HUNTS HILLTOP SVC,184797,PAUL M HUNT,4600,UST,002,6000,NA,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-81480,HUNTS HILLTOP SVC,184797,PAUL M HUNT,4600,UST,001,10000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-82857,SOUTH BEND SVC,267346,SOUTH BEND SVC,4600,UST,001,6000,1981-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,44.580424366872,1981,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-82857,SOUTH BEND SVC,267346,SOUTH BEND SVC,4600,UST,002,6000,1981-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,44.580424366872,1981,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-82857,SOUTH BEND SVC,267346,SOUTH BEND SVC,4600,UST,003,6000,1981-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,44.580424366872,1981,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
03-83347,SPIC & SPAN CLNR,179180,SPIC & SPAN CLNR,4600,UST,001,500,1950-01-01,Other (unlisted) Petroleum,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,P,75.99452429842573,1950,FALSE,FALSE,FALSE,Unknown/Other,P,TRUE
03-83347,SPIC & SPAN CLNR,179180,SPIC & SPAN CLNR,4600,UST,002,500,1950-01-01,Other (unlisted) Petroleum,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,P,75.99452429842573,1950,FALSE,FALSE,FALSE,Unknown/Other,P,TRUE
03-84001,ALLEGHENY RIVER MINING CO,411,ALLEGHENY RIVER MINING CO,4600,UST,001,10000,1995-12-08,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,30.06160164271047,1995,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
03-84001,ALLEGHENY RIVER MINING CO,411,ALLEGHENY RIVER MINING CO,4600,UST,002,20000,1995-12-21,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,30.026009582477755,1995,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-01447,PAULS SVC,164969,PAUL W HUFF,4500,UST,001,5000,1966-01-01,Gasoline,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),NA,W,59.99452429842574,1966,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-01447,PAULS SVC,164969,PAUL W HUFF,4500,UST,002,5000,1968-01-01,Gasoline,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),NA,W,57.9958932238193,1968,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-01447,PAULS SVC,164969,PAUL W HUFF,4500,UST,003,8000,1978-01-01,Gasoline,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),NA,W,47.99452429842574,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-03151,MARTINO,190711,MARTINO INC,4500,UST,003,1000,1979-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-03151,MARTINO,190711,MARTINO INC,4500,UST,004,1000,1979-12-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-03151,MARTINO,190711,MARTINO INC,4500,UST,007,10000,1980-12-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.07871321013005,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-03152,ROCKWALL HARBOR,1789,ROCKWALL HARBOR INC,4500,UST,001,3000,1986-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,39.66598220396988,1986,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-03235,STP,89964,CONWAY BORO,4500,UST,001,250,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-03781,BOWSERS TEXACO SVC,171078,BOWSERS TEXACO SVC,4500,UST,004,1000,1958-11-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,67.16221765913758,1958,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-03896,MIDTOWN SVC,185990,MICHAEL A KURTZ,4500,UST,001,4000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-03896,MIDTOWN SVC,185990,MICHAEL A KURTZ,4500,UST,002,4000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-03950,FRANKLIN TWP MUNI BLDG,110587,FRANKLIN TWP BEAVER CNTY,4500,UST,002,8000,1985-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,40.6652977412731,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-04366,BORTLE PAVING CO,191032,ANTOINETTE BORTLE,4500,UST,001,1000,1979-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-06422,SHILVERS CORNER STORE,191095,JOHN SHILVER,4500,UST,001,550,1963-01-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,62.99520876112252,1963,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-06422,SHILVERS CORNER STORE,191095,JOHN SHILVER,4500,UST,002,1000,1963-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,62.99520876112252,1963,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-06422,SHILVERS CORNER STORE,191095,JOHN SHILVER,4500,UST,003,2000,1963-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,62.99520876112252,1963,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-06422,SHILVERS CORNER STORE,191095,JOHN SHILVER,4500,UST,004,8000,1976-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,49.9958932238193,1976,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-07198,AMBRIDGE MUNI BLDG,4131,AMBRIDGE BORO WATER AUTH BEAVER CNTY,4500,UST,001,1000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-07199,AMBRIDGE MUNI GARAGE,110512,AMBRIDGE BORO BEAVER CNTY,4500,UST,001,2000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-10838,BEAVER CNTY TIMES,189878,BEAVER CNTY TIMES,4500,UST,001,3000,1966-12-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,59.08008213552361,1966,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-10838,BEAVER CNTY TIMES,189878,BEAVER CNTY TIMES,4500,UST,002,8000,1974-12-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,51.08008213552361,1974,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-10838,BEAVER CNTY TIMES,189878,BEAVER CNTY TIMES,4500,UST,003,8000,1983-12-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-11113,FORMER MANCINI SVC,260072,SIPES THOMAS W,4500,UST,004,550,1980-06-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.57973990417522,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-12188,RJ RHODES TRANSIT INC,167800,RJ RHODES TRANSIT INC,4500,UST,001,10000,1979-06-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-12189,RJ RHODES TRANSIT INC,167800,RJ RHODES TRANSIT INC,4500,UST,002,2000,1978-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,47.49897330595483,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-12189,RJ RHODES TRANSIT INC,167800,RJ RHODES TRANSIT INC,4500,UST,001,4000,1978-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,47.49897330595483,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-12189,RJ RHODES TRANSIT INC,167800,RJ RHODES TRANSIT INC,4500,UST,003,4000,1978-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,47.49897330595483,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-12189,RJ RHODES TRANSIT INC,167800,RJ RHODES TRANSIT INC,4500,UST,004,10000,1982-08-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.41409993155373,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-13281,BEAVER VALLEY POWER STA 1,99862,ENERGY HARBOR NUCLEAR CORP,4500,UST,006,4000,1980-01-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-14081,BP OIL BORON OIL CO 07292,40480,BP PROD NORTH AMER INC,4500,UST,001,10000,1982-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,43.99452429842574,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-14081,BP OIL BORON OIL CO 07292,40480,BP PROD NORTH AMER INC,4500,UST,002,10000,1982-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,43.99452429842574,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-14081,BP OIL BORON OIL CO 07292,40480,BP PROD NORTH AMER INC,4500,UST,003,10000,1982-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,43.99452429842574,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-14607,BADEN TIRE & SVC CTR,185994,BADEN TIRE & SVC CTR,4500,UST,004,4000,1985-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),WITHD,R,40.580424366872,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-14609,JOES TEXACO,1539,BPC,4500,UST,004,4000,1985-11-01,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,40.16153319644079,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-14609,JOES TEXACO,1539,BPC,4500,UST,003,4000,1985-11-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,40.16153319644079,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-14609,JOES TEXACO,1539,BPC,4500,UST,001,8000,1985-11-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,40.16153319644079,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-14609,JOES TEXACO,1539,BPC,4500,UST,002,8000,1985-11-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,40.16153319644079,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-14699,BEAVER CEMETERY,189782,BEAVER CEMETERY,4500,UST,001,550,1976-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.57973990417522,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-16533,NEW SEWICKLEY TWP MUNI BLDG,110592,NEW SEWICKLEY TWP BEAVER CNTY,4500,UST,001,2000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-17116,NORTH SEWICKLEY TWP MUNI BLDG,110593,NORTH SEWICKLEY TWP BEAVER CNTY,4500,UST,002,500,1983-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.58179329226557,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-17116,NORTH SEWICKLEY TWP MUNI BLDG,110593,NORTH SEWICKLEY TWP BEAVER CNTY,4500,UST,003,500,1983-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.49965776865161,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-17116,NORTH SEWICKLEY TWP MUNI BLDG,110593,NORTH SEWICKLEY TWP BEAVER CNTY,4500,UST,001,1000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-17875,WALLACE RUN ROAD,346821,WALLACE RUN RD LLC,4500,UST,011,1000,1992-11-01,Heating Oil,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,33.16084873374401,1992,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-17875,WALLACE RUN ROAD,346821,WALLACE RUN RD LLC,4500,UST,012,1000,1992-11-01,Kerosene,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,33.16084873374401,1992,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-22443,KWIK FILL S 66,189857,UNITED REF CO OF PA,4500,UST,001,12000,NA,Gasoline,1,TANK CONSTRUCTION,1C,NA,CATHODICALLY PROTECTED STEEL (IMPRESSED CURRENT),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-22443,KWIK FILL S 66,189857,UNITED REF CO OF PA,4500,UST,002,12000,NA,Gasoline,1,TANK CONSTRUCTION,1C,NA,CATHODICALLY PROTECTED STEEL (IMPRESSED CURRENT),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-22443,KWIK FILL S 66,189857,UNITED REF CO OF PA,4500,UST,003,12000,NA,Gasoline,1,TANK CONSTRUCTION,1C,NA,CATHODICALLY PROTECTED STEEL (IMPRESSED CURRENT),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-22508,PELLONIS AUTO SVC,186102,PELLONIS AUTO SVC,4500,UST,001,3000,NA,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-22508,PELLONIS AUTO SVC,186102,PELLONIS AUTO SVC,4500,UST,002,3000,NA,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-26934,BRIDGEWATER BORO BEAVER CNTY,5931,BRIDGEWATER BORO BEAVER CNTY,4500,UST,001,1000,1960-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,65.07871321013005,1960,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-27930,CTR INDEPENDENT 23 RACCOON,361886,FOUR CTR INDEPENDENT OIL REAL ESTATE LLC,4500,UST,003,3000,1983-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,42.666666666666664,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-27930,CTR INDEPENDENT 23 RACCOON,361886,FOUR CTR INDEPENDENT OIL REAL ESTATE LLC,4500,UST,004,3000,1983-05-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,42.666666666666664,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-27930,CTR INDEPENDENT 23 RACCOON,361886,FOUR CTR INDEPENDENT OIL REAL ESTATE LLC,4500,UST,001,4000,1975-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,50.58179329226557,1975,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-27930,CTR INDEPENDENT 23 RACCOON,361886,FOUR CTR INDEPENDENT OIL REAL ESTATE LLC,4500,UST,002,4000,1975-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,50.58179329226557,1975,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-27930,CTR INDEPENDENT 23 RACCOON,361886,FOUR CTR INDEPENDENT OIL REAL ESTATE LLC,4500,UST,005,4000,1983-05-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,42.666666666666664,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-28181,MCKAY & GOULD DRILLING,190308,MCKAY & GOULD DRILLING INC,4500,UST,002,3000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-28181,MCKAY & GOULD DRILLING,190308,MCKAY & GOULD DRILLING INC,4500,UST,003,3000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-28181,MCKAY & GOULD DRILLING,190308,MCKAY & GOULD DRILLING INC,4500,UST,001,10000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-28284,PARKWAY BLOCK & SUPPLY,5718,DOREN INC,4500,UST,001,8000,1983-04-01,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,42.74880219028063,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-29315,KWIK FILL S30,189857,UNITED REF CO OF PA,4500,UST,004,4000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-29315,KWIK FILL S30,189857,UNITED REF CO OF PA,4500,UST,003,4000,1971-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,54.0807665982204,1971,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-29315,KWIK FILL S30,189857,UNITED REF CO OF PA,4500,UST,005,12000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-29315,KWIK FILL S30,189857,UNITED REF CO OF PA,4500,UST,001,12000,1971-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,54.0807665982204,1971,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-29315,KWIK FILL S30,189857,UNITED REF CO OF PA,4500,UST,002,12000,1971-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,54.0807665982204,1971,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
04-30680,7 ELEVEN 40254,142881,7 ELEVEN INC,4500,UST,001,8000,1988-03-09,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),WITHD,R,37.80971937029432,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-30680,7 ELEVEN 40254,142881,7 ELEVEN INC,4500,UST,002,8000,1988-03-09,Gasoline,1,TANK CONSTRUCTION,1E,drone to 001,FIBERGLASS (SINGLE WALL),WITHD,R,37.80971937029432,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-30680,7 ELEVEN 40254,142881,7 ELEVEN INC,4500,UST,003,8000,1988-03-09,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),WITHD,R,37.80971937029432,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-35963,ROWTOWN MKT,181987,CLASSIC OIL CO,4500,UST,003,4000,2002-05-31,Gasoline,1,TANK CONSTRUCTION,1O,NA,CATHODICALLY PROTECTED DOUBLE WALL STEEL (GALVANIC),NA,R,23.583846680355922,2002,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-36187,ROLLING ACRES,38328,ROLLING ACRES GC,4500,UST,001,500,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-37076,SHEETZ 223,36334,SHEETZ INC,4500,UST,005,6000,1996-03-05,Kerosene,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),WITHD,R,29.82067077344285,1996,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-37076,SHEETZ 223,36334,SHEETZ INC,4500,UST,004,15000,1996-03-05,Diesel Fuel,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),WITHD,R,29.82067077344285,1996,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-37076,SHEETZ 223,36334,SHEETZ INC,4500,UST,001,15000,1996-03-05,Gasoline,1,TANK CONSTRUCTION,1B,Replaced monitoring well manway.  2/13/13,CATHODICALLY PROTECTED STEEL (GALVANIC),WITHD,R,29.82067077344285,1996,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
04-37076,SHEETZ 223,36334,SHEETZ INC,4500,UST,002,15000,1996-03-05,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),WITHD,R,29.82067077344285,1996,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
